model,role,pos,n_tokens_persona_directed,n_tokens_goal_oriented
gemma-3-27b-it,Lestat de Lioncourt,34,16397,19809
gemma-3-27b-it,Lestat de Lioncourt,35,16807,20250
gemma-3-27b-it,Lestat de Lioncourt,36,17202,20749
gemma-3-27b-it,Lestat de Lioncourt,37,17663,21268
gemma-3-27b-it,Lestat de Lioncourt,38,18048,22015
gemma-3-27b-it,Lestat de Lioncourt,39,18463,22777
gemma-3-27b-it,Lestat de Lioncourt,40,18903,23576
gemma-3-27b-it,Lestat de Lioncourt,41,19337,24146
gemma-3-27b-it,Lestat de Lioncourt,42,19784,24922
gemma-3-27b-it,Lestat de Lioncourt,43,20252,25460
gemma-3-27b-it,Lestat de Lioncourt,44,20727,26107
gemma-3-27b-it,Lestat de Lioncourt,45,21115,26829
gemma-3-27b-it,Lestat de Lioncourt,46,21493,27328
gemma-3-27b-it,Lestat de Lioncourt,47,21907,27821
gemma-3-27b-it,Lestat de Lioncourt,48,22301,28541
gemma-3-27b-it,Lestat de Lioncourt,49,22745,29465
gemma-3-27b-it,Lestat de Lioncourt,50,23125,30017
gemma-3-27b-it,Lestat de Lioncourt,51,23556,30389
gemma-3-27b-it,Lestat de Lioncourt,52,23943,31083
gemma-3-27b-it,Lestat de Lioncourt,53,24349,31797
gemma-3-27b-it,Lestat de Lioncourt,54,24750,32477
gemma-3-27b-it,Lestat de Lioncourt,55,25104,33060
gemma-3-27b-it,Lestat de Lioncourt,56,25520,33713
gemma-3-27b-it,Lestat de Lioncourt,57,25875,34136
gemma-3-27b-it,Lestat de Lioncourt,58,26262,34703
gemma-3-27b-it,Lestat de Lioncourt,59,26816,35308
gemma-3-27b-it,Lestat de Lioncourt,60,27225,35842
gemma-3-27b-it,Lestat de Lioncourt,61,27577,36268
gemma-3-27b-it,Lestat de Lioncourt,62,28029,36824
gemma-3-27b-it,Lestat de Lioncourt,63,28508,37198
gemma-3-27b-it,Lestat de Lioncourt,64,28966,38294
gemma-3-27b-it,Lestat de Lioncourt,65,29423,39185
gemma-3-27b-it,Lestat de Lioncourt,66,29869,39594
gemma-3-27b-it,Lestat de Lioncourt,67,30312,40298
gemma-3-27b-it,Lestat de Lioncourt,68,30722,40631
gemma-3-27b-it,Lestat de Lioncourt,69,31205,41443
gemma-3-27b-it,Lestat de Lioncourt,70,31674,41880
gemma-3-27b-it,Lestat de Lioncourt,71,32111,42515
gemma-3-27b-it,Lestat de Lioncourt,72,32497,43161
gemma-3-27b-it,Lestat de Lioncourt,73,32932,43875
gemma-3-27b-it,Lestat de Lioncourt,74,33540,44345
gemma-3-27b-it,Lestat de Lioncourt,75,34008,45254
gemma-3-27b-it,Lestat de Lioncourt,76,34558,46121
gemma-3-27b-it,Lestat de Lioncourt,77,35063,46900
gemma-3-27b-it,Lestat de Lioncourt,78,35517,47673
gemma-3-27b-it,Lestat de Lioncourt,79,35929,48073
gemma-3-27b-it,Lestat de Lioncourt,80,36413,48701
gemma-3-27b-it,Lestat de Lioncourt,81,36877,49307
gemma-3-27b-it,Lestat de Lioncourt,82,37313,49514
gemma-3-27b-it,Lestat de Lioncourt,83,37784,49889
gemma-3-27b-it,Lestat de Lioncourt,84,38174,50814
gemma-3-27b-it,Lestat de Lioncourt,85,38674,51324
gemma-3-27b-it,Lestat de Lioncourt,86,39135,51729
gemma-3-27b-it,Lestat de Lioncourt,87,39540,52582
gemma-3-27b-it,Lestat de Lioncourt,88,40016,53244
gemma-3-27b-it,Lestat de Lioncourt,89,40412,53991
gemma-3-27b-it,Lestat de Lioncourt,90,40848,54847
gemma-3-27b-it,Lestat de Lioncourt,91,41243,55615
gemma-3-27b-it,Lestat de Lioncourt,92,41628,56370
gemma-3-27b-it,Lestat de Lioncourt,93,41965,57085
gemma-3-27b-it,Lestat de Lioncourt,94,42421,57230
gemma-3-27b-it,Lestat de Lioncourt,95,42905,57684
gemma-3-27b-it,Lestat de Lioncourt,96,43327,58431
gemma-3-27b-it,Lestat de Lioncourt,97,43743,59058
gemma-3-27b-it,Lestat de Lioncourt,98,44174,59555
gemma-3-27b-it,Lestat de Lioncourt,99,44599,60126
gemma-3-27b-it,Lestat de Lioncourt,100,45065,60949
gemma-3-27b-it,Lestat de Lioncourt,101,45330,62712
gemma-3-27b-it,Lestat de Lioncourt,102,45692,63403
gemma-3-27b-it,Blair Waldorf,0,0,0
gemma-3-27b-it,Blair Waldorf,1,209,475
gemma-3-27b-it,Blair Waldorf,2,532,726
gemma-3-27b-it,Blair Waldorf,3,956,1041
gemma-3-27b-it,Blair Waldorf,4,1425,1978
gemma-3-27b-it,Blair Waldorf,5,1843,2323
gemma-3-27b-it,Blair Waldorf,6,2406,2558
gemma-3-27b-it,Blair Waldorf,7,2919,2960
gemma-3-27b-it,Blair Waldorf,8,3339,3421
gemma-3-27b-it,Blair Waldorf,9,3730,3984
gemma-3-27b-it,Blair Waldorf,10,4124,4430
gemma-3-27b-it,Blair Waldorf,11,4533,5239
gemma-3-27b-it,Blair Waldorf,12,5073,5603
gemma-3-27b-it,Blair Waldorf,13,5478,6046
gemma-3-27b-it,Blair Waldorf,14,5928,6336
gemma-3-27b-it,Blair Waldorf,15,6386,6647
gemma-3-27b-it,Blair Waldorf,16,6802,7373
gemma-3-27b-it,Blair Waldorf,17,7232,7715
gemma-3-27b-it,Blair Waldorf,18,7648,8279
gemma-3-27b-it,Blair Waldorf,19,8069,8694
gemma-3-27b-it,Blair Waldorf,20,8433,9107
gemma-3-27b-it,Blair Waldorf,21,8846,9506
gemma-3-27b-it,Blair Waldorf,22,9244,9792
gemma-3-27b-it,Blair Waldorf,23,9635,10347
gemma-3-27b-it,Blair Waldorf,24,9998,10884
gemma-3-27b-it,Blair Waldorf,25,10422,11685
gemma-3-27b-it,Blair Waldorf,26,10839,12045
gemma-3-27b-it,Blair Waldorf,27,11312,12442
gemma-3-27b-it,Blair Waldorf,28,11717,13085
gemma-3-27b-it,Blair Waldorf,29,12143,13829
gemma-3-27b-it,Blair Waldorf,30,12527,14386
gemma-3-27b-it,Blair Waldorf,31,12899,14794
gemma-3-27b-it,Blair Waldorf,32,13258,15088
gemma-3-27b-it,Blair Waldorf,33,13609,15570
gemma-3-27b-it,Blair Waldorf,34,13972,16128
gemma-3-27b-it,Blair Waldorf,35,14266,16447
gemma-3-27b-it,Blair Waldorf,36,14626,16812
gemma-3-27b-it,Blair Waldorf,37,15081,17216
gemma-3-27b-it,Blair Waldorf,38,15436,17770
gemma-3-27b-it,Blair Waldorf,39,15766,18445
gemma-3-27b-it,Blair Waldorf,40,16102,19155
gemma-3-27b-it,Blair Waldorf,41,16458,19690
gemma-3-27b-it,Blair Waldorf,42,16819,20396
gemma-3-27b-it,Blair Waldorf,43,17173,20924
gemma-3-27b-it,Blair Waldorf,44,17557,21507
gemma-3-27b-it,Blair Waldorf,45,17883,22186
gemma-3-27b-it,Blair Waldorf,46,18210,22585
gemma-3-27b-it,Blair Waldorf,47,18567,23007
gemma-3-27b-it,Blair Waldorf,48,18889,23628
gemma-3-27b-it,Blair Waldorf,49,19292,24366
gemma-3-27b-it,Blair Waldorf,50,19663,24807
gemma-3-27b-it,Blair Waldorf,51,20035,25132
gemma-3-27b-it,Blair Waldorf,52,20376,25704
gemma-3-27b-it,Blair Waldorf,53,20742,26339
gemma-3-27b-it,Blair Waldorf,54,21034,26830
gemma-3-27b-it,Blair Waldorf,55,21319,27301
gemma-3-27b-it,Blair Waldorf,56,21650,27863
gemma-3-27b-it,Blair Waldorf,57,21978,28217
gemma-3-27b-it,Blair Waldorf,58,22300,28672
gemma-3-27b-it,Blair Waldorf,59,22690,29115
gemma-3-27b-it,Blair Waldorf,60,23028,29528
gemma-3-27b-it,Blair Waldorf,61,23327,29876
gemma-3-27b-it,Blair Waldorf,62,23627,30327
gemma-3-27b-it,Blair Waldorf,63,23978,30668
gemma-3-27b-it,Blair Waldorf,64,24365,31537
gemma-3-27b-it,Blair Waldorf,65,24758,32353
gemma-3-27b-it,Blair Waldorf,66,25126,32807
gemma-3-27b-it,Blair Waldorf,67,25503,33460
gemma-3-27b-it,Blair Waldorf,68,25854,33799
gemma-3-27b-it,Blair Waldorf,69,26185,34489
gemma-3-27b-it,Blair Waldorf,70,26518,34910
gemma-3-27b-it,Blair Waldorf,71,26867,35420
gemma-3-27b-it,Blair Waldorf,72,27219,36009
gemma-3-27b-it,Blair Waldorf,73,27598,36651
gemma-3-27b-it,Blair Waldorf,74,28058,37059
gemma-3-27b-it,Blair Waldorf,75,28433,37847
gemma-3-27b-it,Blair Waldorf,76,28854,38574
gemma-3-27b-it,Blair Waldorf,77,29247,39222
gemma-3-27b-it,Blair Waldorf,78,29681,39839
gemma-3-27b-it,Blair Waldorf,79,30022,40322
gemma-3-27b-it,Blair Waldorf,80,30375,40929
gemma-3-27b-it,Blair Waldorf,81,30732,41542
gemma-3-27b-it,Blair Waldorf,82,31054,41726
gemma-3-27b-it,Blair Waldorf,83,31398,42090
gemma-3-27b-it,Blair Waldorf,84,31767,42933
gemma-3-27b-it,Blair Waldorf,85,32162,43357
gemma-3-27b-it,Blair Waldorf,86,32500,43685
gemma-3-27b-it,Blair Waldorf,87,32851,44406
gemma-3-27b-it,Blair Waldorf,88,33187,45052
gemma-3-27b-it,Blair Waldorf,89,33517,45631
gemma-3-27b-it,Blair Waldorf,90,33894,46394
gemma-3-27b-it,Blair Waldorf,91,34216,47049
gemma-3-27b-it,Blair Waldorf,92,34486,47714
gemma-3-27b-it,Blair Waldorf,93,34771,48361
gemma-3-27b-it,Blair Waldorf,94,35121,48583
gemma-3-27b-it,Blair Waldorf,95,35465,49110
gemma-3-27b-it,Blair Waldorf,96,35769,49757
gemma-3-27b-it,Blair Waldorf,97,36065,50342
gemma-3-27b-it,Blair Waldorf,98,36367,50737
gemma-3-27b-it,Blair Waldorf,99,36678,51343
gemma-3-27b-it,Blair Waldorf,100,36979,52221
gemma-3-27b-it,Blair Waldorf,101,37143,53482
gemma-3-27b-it,Blair Waldorf,102,37311,54119
gemma-3-27b-it,Mary Sibley,0,0,0
gemma-3-27b-it,Mary Sibley,1,269,471
gemma-3-27b-it,Mary Sibley,2,722,821
gemma-3-27b-it,Mary Sibley,3,1212,1217
gemma-3-27b-it,Mary Sibley,4,1690,2193
gemma-3-27b-it,Mary Sibley,5,2187,2697
gemma-3-27b-it,Mary Sibley,6,2773,2987
gemma-3-27b-it,Mary Sibley,7,3296,3476
gemma-3-27b-it,Mary Sibley,8,3774,4098
gemma-3-27b-it,Mary Sibley,9,4213,4823
gemma-3-27b-it,Mary Sibley,10,4668,5409
gemma-3-27b-it,Mary Sibley,11,5040,6397
gemma-3-27b-it,Mary Sibley,12,5575,6933
gemma-3-27b-it,Mary Sibley,13,6003,7545
gemma-3-27b-it,Mary Sibley,14,6417,7858
gemma-3-27b-it,Mary Sibley,15,6924,8229
gemma-3-27b-it,Mary Sibley,16,7333,9126
gemma-3-27b-it,Mary Sibley,17,7796,9446
gemma-3-27b-it,Mary Sibley,18,8246,10123
gemma-3-27b-it,Mary Sibley,19,8692,10577
gemma-3-27b-it,Mary Sibley,20,9119,11067
gemma-3-27b-it,Mary Sibley,21,9582,11487
gemma-3-27b-it,Mary Sibley,22,10058,11772
gemma-3-27b-it,Mary Sibley,23,10408,12552
gemma-3-27b-it,Mary Sibley,24,10817,13135
gemma-3-27b-it,Mary Sibley,25,11225,13936
gemma-3-27b-it,Mary Sibley,26,11658,14365
gemma-3-27b-it,Mary Sibley,27,12107,14706
gemma-3-27b-it,Mary Sibley,28,12521,15554
gemma-3-27b-it,Mary Sibley,29,12954,16207
gemma-3-27b-it,Mary Sibley,30,13355,16857
gemma-3-27b-it,Mary Sibley,31,13743,17273
gemma-3-27b-it,Mary Sibley,32,14141,17677
gemma-3-27b-it,Mary Sibley,33,14546,18287
gemma-3-27b-it,Mary Sibley,34,14938,18998
gemma-3-27b-it,Mary Sibley,35,15319,19354
gemma-3-27b-it,Mary Sibley,36,15703,19819
gemma-3-27b-it,Mary Sibley,37,16148,20373
gemma-3-27b-it,Mary Sibley,38,16550,21097
gemma-3-27b-it,Mary Sibley,39,16894,21835
gemma-3-27b-it,Mary Sibley,40,17244,22730
gemma-3-27b-it,Mary Sibley,41,17613,23455
gemma-3-27b-it,Mary Sibley,42,17988,24267
gemma-3-27b-it,Mary Sibley,43,18415,24895
gemma-3-27b-it,Mary Sibley,44,18840,25528
gemma-3-27b-it,Mary Sibley,45,19248,26306
gemma-3-27b-it,Mary Sibley,46,19616,26832
gemma-3-27b-it,Mary Sibley,47,20021,27466
gemma-3-27b-it,Mary Sibley,48,20355,28355
gemma-3-27b-it,Mary Sibley,49,20775,29282
gemma-3-27b-it,Mary Sibley,50,21189,29844
gemma-3-27b-it,Mary Sibley,51,21609,30271
gemma-3-27b-it,Mary Sibley,52,22013,30978
gemma-3-27b-it,Mary Sibley,53,22430,31800
gemma-3-27b-it,Mary Sibley,54,22828,32478
gemma-3-27b-it,Mary Sibley,55,23192,33046
gemma-3-27b-it,Mary Sibley,56,23573,33700
gemma-3-27b-it,Mary Sibley,57,23887,34042
gemma-3-27b-it,Mary Sibley,58,24259,34753
gemma-3-27b-it,Mary Sibley,59,24661,35332
gemma-3-27b-it,Mary Sibley,60,25031,35919
gemma-3-27b-it,Mary Sibley,61,25357,36303
gemma-3-27b-it,Mary Sibley,62,25783,36875
gemma-3-27b-it,Mary Sibley,63,26189,37206
gemma-3-27b-it,Mary Sibley,64,26576,38261
gemma-3-27b-it,Mary Sibley,65,27020,39092
gemma-3-27b-it,Mary Sibley,66,27446,39485
gemma-3-27b-it,Mary Sibley,67,27845,40201
gemma-3-27b-it,Mary Sibley,68,28228,40568
gemma-3-27b-it,Mary Sibley,69,28600,41310
gemma-3-27b-it,Mary Sibley,70,29000,41730
gemma-3-27b-it,Mary Sibley,71,29398,42304
gemma-3-27b-it,Mary Sibley,72,29750,43032
gemma-3-27b-it,Mary Sibley,73,30118,43770
gemma-3-27b-it,Mary Sibley,74,30587,44098
gemma-3-27b-it,Mary Sibley,75,31000,45020
gemma-3-27b-it,Mary Sibley,76,31463,45827
gemma-3-27b-it,Mary Sibley,77,31874,46530
gemma-3-27b-it,Mary Sibley,78,32301,47291
gemma-3-27b-it,Mary Sibley,79,32658,47657
gemma-3-27b-it,Mary Sibley,80,33056,48309
gemma-3-27b-it,Mary Sibley,81,33466,48885
gemma-3-27b-it,Mary Sibley,82,33842,49108
gemma-3-27b-it,Mary Sibley,83,34243,49374
gemma-3-27b-it,Mary Sibley,84,34589,50329
gemma-3-27b-it,Mary Sibley,85,35003,50926
gemma-3-27b-it,Mary Sibley,86,35391,51276
gemma-3-27b-it,Mary Sibley,87,35801,52105
gemma-3-27b-it,Mary Sibley,88,36202,52730
gemma-3-27b-it,Mary Sibley,89,36555,53259
gemma-3-27b-it,Mary Sibley,90,36955,54030
gemma-3-27b-it,Mary Sibley,91,37290,54747
gemma-3-27b-it,Mary Sibley,92,37627,55351
gemma-3-27b-it,Mary Sibley,93,37911,55928
gemma-3-27b-it,Mary Sibley,94,38294,56068
gemma-3-27b-it,Mary Sibley,95,38727,56549
gemma-3-27b-it,Mary Sibley,96,39124,57267
gemma-3-27b-it,Mary Sibley,97,39519,57845
gemma-3-27b-it,Mary Sibley,98,39894,58315
gemma-3-27b-it,Mary Sibley,99,40252,58862
gemma-3-27b-it,Mary Sibley,100,40601,59567
gemma-3-27b-it,Mary Sibley,101,40644,61035
gemma-3-27b-it,Mary Sibley,102,40901,61686
gemma-3-27b-it,empty,0,0,0
gemma-3-27b-it,empty,1,183,1649
gemma-3-27b-it,empty,2,585,1928
gemma-3-27b-it,empty,3,1031,2734
gemma-3-27b-it,empty,4,1551,4348
gemma-3-27b-it,empty,5,1981,4908
gemma-3-27b-it,empty,6,2365,4979
gemma-3-27b-it,empty,7,2803,5960
gemma-3-27b-it,empty,8,3107,6953
gemma-3-27b-it,empty,9,3550,8129
gemma-3-27b-it,empty,10,4014,9285
gemma-3-27b-it,empty,11,4398,10558
gemma-3-27b-it,empty,12,4881,11431
gemma-3-27b-it,empty,13,5242,12449
gemma-3-27b-it,empty,14,5663,12725
gemma-3-27b-it,empty,15,6056,13175
gemma-3-27b-it,empty,16,6472,14205
gemma-3-27b-it,empty,17,6927,14572
gemma-3-27b-it,empty,18,7376,15552
gemma-3-27b-it,empty,19,7836,16132
gemma-3-27b-it,empty,20,8264,17272
gemma-3-27b-it,empty,21,8761,17859
gemma-3-27b-it,empty,22,9250,18068
gemma-3-27b-it,empty,23,9640,19117
gemma-3-27b-it,empty,24,10028,19964
gemma-3-27b-it,empty,25,10416,20718
gemma-3-27b-it,empty,26,10819,21179
gemma-3-27b-it,empty,27,11282,21410
gemma-3-27b-it,empty,28,11674,22551
gemma-3-27b-it,empty,29,12125,23346
gemma-3-27b-it,empty,30,12503,24097
gemma-3-27b-it,empty,31,12906,24565
gemma-3-27b-it,empty,32,13274,25103
gemma-3-27b-it,empty,33,13608,25737
gemma-3-27b-it,empty,34,13973,26659
gemma-3-27b-it,empty,35,14288,27044
gemma-3-27b-it,empty,36,14593,27778
gemma-3-27b-it,empty,37,14889,28455
gemma-3-27b-it,empty,38,15227,29377
gemma-3-27b-it,empty,39,15554,30298
gemma-3-27b-it,empty,40,15847,31300
gemma-3-27b-it,empty,41,16172,31981
gemma-3-27b-it,empty,42,16511,32932
gemma-3-27b-it,empty,43,16898,33617
gemma-3-27b-it,empty,44,17202,34264
gemma-3-27b-it,empty,45,17571,35105
gemma-3-27b-it,empty,46,17953,35663
gemma-3-27b-it,empty,47,18377,36297
gemma-3-27b-it,empty,48,18745,37284
gemma-3-27b-it,empty,49,19173,38306
gemma-3-27b-it,empty,50,19508,38847
gemma-3-27b-it,empty,51,19863,39233
gemma-3-27b-it,empty,52,20208,40015
gemma-3-27b-it,empty,53,20550,40837
gemma-3-27b-it,empty,54,20848,41647
gemma-3-27b-it,empty,55,21166,42280
gemma-3-27b-it,empty,56,21495,43046
gemma-3-27b-it,empty,57,21731,43474
gemma-3-27b-it,empty,58,22068,44124
gemma-3-27b-it,empty,59,22438,44793
gemma-3-27b-it,empty,60,22773,45384
gemma-3-27b-it,empty,61,23058,45787
gemma-3-27b-it,empty,62,23470,46400
gemma-3-27b-it,empty,63,24034,46801
gemma-3-27b-it,empty,64,24476,48184
gemma-3-27b-it,empty,65,25030,49126
gemma-3-27b-it,empty,66,25456,49615
gemma-3-27b-it,empty,67,26005,50394
gemma-3-27b-it,empty,68,26337,50708
gemma-3-27b-it,empty,69,26865,51552
gemma-3-27b-it,empty,70,27346,52092
gemma-3-27b-it,empty,71,27871,53036
gemma-3-27b-it,empty,72,28203,53847
gemma-3-27b-it,empty,73,28597,54726
gemma-3-27b-it,empty,74,29004,55020
gemma-3-27b-it,empty,75,29336,56022
gemma-3-27b-it,empty,76,29731,57013
gemma-3-27b-it,empty,77,30084,57836
gemma-3-27b-it,empty,78,30417,58705
gemma-3-27b-it,empty,79,30739,59115
gemma-3-27b-it,empty,80,31111,59795
gemma-3-27b-it,empty,81,31428,60294
gemma-3-27b-it,empty,82,31834,60459
gemma-3-27b-it,empty,83,32225,60782
gemma-3-27b-it,empty,84,32545,61739
gemma-3-27b-it,empty,85,32992,62209
gemma-3-27b-it,empty,86,33342,62546
gemma-3-27b-it,empty,87,33705,63533
gemma-3-27b-it,empty,88,34224,64248
gemma-3-27b-it,empty,89,34542,64939
gemma-3-27b-it,empty,90,34974,65839
gemma-3-27b-it,empty,91,35291,66882
gemma-3-27b-it,empty,92,35562,67707
gemma-3-27b-it,empty,93,35783,68410
gemma-3-27b-it,empty,94,36092,68551
gemma-3-27b-it,empty,95,36415,69042
gemma-3-27b-it,empty,96,36693,69837
gemma-3-27b-it,empty,97,36957,70692
gemma-3-27b-it,empty,98,37269,71159
gemma-3-27b-it,empty,99,37527,71738
gemma-3-27b-it,empty,100,37867,72637
gemma-3-27b-it,empty,101,38003,74544
gemma-3-27b-it,empty,102,38194,75312
gemini-2.5-flash,Gaston,0,0,0
gemini-2.5-flash,Gaston,1,169,305
gemini-2.5-flash,Gaston,2,561,616
gemini-2.5-flash,Gaston,3,935,904
gemini-2.5-flash,Gaston,4,1251,2449
gemini-2.5-flash,Gaston,5,1606,2751
gemini-2.5-flash,Gaston,6,2086,2974
gemini-2.5-flash,Gaston,7,2485,3376
gemini-2.5-flash,Gaston,8,2939,3725
gemini-2.5-flash,Gaston,9,3396,4281
gemini-2.5-flash,Gaston,10,3851,4682
gemini-2.5-flash,Gaston,11,4266,5934
gemini-2.5-flash,Gaston,12,4813,6255
gemini-2.5-flash,Gaston,13,5172,6645
gemini-2.5-flash,Gaston,14,5598,6923
gemini-2.5-flash,Gaston,15,6111,7239
gemini-2.5-flash,Gaston,16,6530,8289
gemini-2.5-flash,Gaston,17,6918,8597
gemini-2.5-flash,Gaston,18,7348,9419
gemini-2.5-flash,Gaston,19,7811,9755
gemini-2.5-flash,Gaston,20,8268,10163
gemini-2.5-flash,Gaston,21,8736,10533
gemini-2.5-flash,Gaston,22,9196,10776
gemini-2.5-flash,Gaston,23,9599,11418
gemini-2.5-flash,Gaston,24,9993,11907
gemini-2.5-flash,Gaston,25,10384,13092
gemini-2.5-flash,Gaston,26,10745,13400
gemini-2.5-flash,Gaston,27,11157,13615
gemini-2.5-flash,Gaston,28,11517,14362
gemini-2.5-flash,Gaston,29,11887,15076
gemini-2.5-flash,Gaston,30,12278,15690
gemini-2.5-flash,Gaston,31,12720,15991
gemini-2.5-flash,Gaston,32,13097,16321
gemini-2.5-flash,Gaston,33,13463,16716
gemini-2.5-flash,Gaston,34,13924,17307
gemini-2.5-flash,Gaston,35,14296,17624
gemini-2.5-flash,Gaston,36,14619,18045
gemini-2.5-flash,Gaston,37,15014,18389
gemini-2.5-flash,Gaston,38,15352,19010
gemini-2.5-flash,Gaston,39,15781,19761
gemini-2.5-flash,Gaston,40,16142,20820
gemini-2.5-flash,Gaston,41,16627,21354
gemini-2.5-flash,Gaston,42,17038,22163
gemini-2.5-flash,Gaston,43,17504,22650
gemini-2.5-flash,Gaston,44,18056,23348
gemini-2.5-flash,Gaston,45,18508,24083
gemini-2.5-flash,Gaston,46,18905,24593
gemini-2.5-flash,Gaston,47,19341,25034
gemini-2.5-flash,Gaston,48,19822,25434
gemini-2.5-flash,Gaston,49,20305,26617
gemini-2.5-flash,Gaston,50,20693,27002
gemini-2.5-flash,Gaston,51,21121,27373
gemini-2.5-flash,Gaston,52,21430,28179
gemini-2.5-flash,Gaston,53,21695,28807
gemini-2.5-flash,Gaston,54,22055,29580
gemini-2.5-flash,Gaston,55,22367,30086
gemini-2.5-flash,Gaston,56,22734,30555
gemini-2.5-flash,Gaston,57,23065,30947
gemini-2.5-flash,Gaston,58,23380,31473
gemini-2.5-flash,Gaston,59,23837,31998
gemini-2.5-flash,Gaston,60,24257,32328
gemini-2.5-flash,Gaston,61,24648,32702
gemini-2.5-flash,Gaston,62,25043,33251
gemini-2.5-flash,Gaston,63,25379,33632
gemini-2.5-flash,Gaston,64,25803,34649
gemini-2.5-flash,Gaston,65,26235,35512
gemini-2.5-flash,Gaston,66,26694,35857
gemini-2.5-flash,Gaston,67,27157,36481
gemini-2.5-flash,Gaston,68,27602,36781
gemini-2.5-flash,Gaston,69,27991,37384
gemini-2.5-flash,Gaston,70,28417,37709
gemini-2.5-flash,Gaston,71,28807,38337
gemini-2.5-flash,Gaston,72,29135,38965
gemini-2.5-flash,Gaston,73,29533,39544
gemini-2.5-flash,Gaston,74,30055,39975
gemini-2.5-flash,Gaston,75,30537,41054
gemini-2.5-flash,Gaston,76,30974,41793
gemini-2.5-flash,Gaston,77,31405,42485
gemini-2.5-flash,Gaston,78,31818,43015
gemini-2.5-flash,Gaston,79,32169,43329
gemini-2.5-flash,Gaston,80,32653,43969
gemini-2.5-flash,Gaston,81,33097,44370
gemini-2.5-flash,Gaston,82,33542,44594
gemini-2.5-flash,Gaston,83,33993,44866
gemini-2.5-flash,Gaston,84,34377,45607
gemini-2.5-flash,Gaston,85,34820,46255
gemini-2.5-flash,Gaston,86,35264,46534
gemini-2.5-flash,Gaston,87,35684,47311
gemini-2.5-flash,Gaston,88,36138,47857
gemini-2.5-flash,Gaston,89,36518,48499
gemini-2.5-flash,Gaston,90,36996,49232
gemini-2.5-flash,Gaston,91,37387,49915
gemini-2.5-flash,Gaston,92,37777,50554
gemini-2.5-flash,Gaston,93,38120,51288
gemini-2.5-flash,Gaston,94,38516,51596
gemini-2.5-flash,Gaston,95,38883,52020
gemini-2.5-flash,Gaston,96,39322,52819
gemini-2.5-flash,Gaston,97,39735,53418
gemini-2.5-flash,Gaston,98,40188,53781
gemini-2.5-flash,Gaston,99,40531,54442
gemini-2.5-flash,Gaston,100,40841,55105
gemini-2.5-flash,Gaston,101,41034,57229
gemini-2.5-flash,Gaston,102,41290,58030
gemini-2.5-flash,Queen Catherine,0,0,0
gemini-2.5-flash,Queen Catherine,1,193,639
gemini-2.5-flash,Queen Catherine,2,649,1008
gemini-2.5-flash,Queen Catherine,3,1064,1292
gemini-2.5-flash,Queen Catherine,4,1503,2846
gemini-2.5-flash,Queen Catherine,5,1938,3164
gemini-2.5-flash,Queen Catherine,6,2589,3421
gemini-2.5-flash,Queen Catherine,7,3131,4011
gemini-2.5-flash,Queen Catherine,8,3527,4242
gemini-2.5-flash,Queen Catherine,9,4016,5031
gemini-2.5-flash,Queen Catherine,10,4474,5376
gemini-2.5-flash,Queen Catherine,11,4856,6708
gemini-2.5-flash,Queen Catherine,12,5475,7153
gemini-2.5-flash,Queen Catherine,13,5850,7505
gemini-2.5-flash,Queen Catherine,14,6234,7782
gemini-2.5-flash,Queen Catherine,15,6701,8030
gemini-2.5-flash,Queen Catherine,16,7154,9339
gemini-2.5-flash,Queen Catherine,17,7664,9657
gemini-2.5-flash,Queen Catherine,18,8180,10657
gemini-2.5-flash,Queen Catherine,19,8714,11083
gemini-2.5-flash,Queen Catherine,20,9243,11536
gemini-2.5-flash,Queen Catherine,21,9781,11981
gemini-2.5-flash,Queen Catherine,22,10366,12162
gemini-2.5-flash,Queen Catherine,23,10728,12790
gemini-2.5-flash,Queen Catherine,24,11107,13370
gemini-2.5-flash,Queen Catherine,25,11563,14912
gemini-2.5-flash,Queen Catherine,26,12007,15224
gemini-2.5-flash,Queen Catherine,27,12536,15412
gemini-2.5-flash,Queen Catherine,28,12906,16119
gemini-2.5-flash,Queen Catherine,29,13465,17319
gemini-2.5-flash,Queen Catherine,30,13889,18039
gemini-2.5-flash,Queen Catherine,31,14386,18326
gemini-2.5-flash,Queen Catherine,32,14777,18736
gemini-2.5-flash,Queen Catherine,33,15124,19550
gemini-2.5-flash,Queen Catherine,34,15552,20255
gemini-2.5-flash,Queen Catherine,35,15887,20538
gemini-2.5-flash,Queen Catherine,36,16258,20996
gemini-2.5-flash,Queen Catherine,37,16684,21297
gemini-2.5-flash,Queen Catherine,38,17075,22053
gemini-2.5-flash,Queen Catherine,39,17389,23095
gemini-2.5-flash,Queen Catherine,40,17751,24431
gemini-2.5-flash,Queen Catherine,41,18198,25042
gemini-2.5-flash,Queen Catherine,42,18664,25919
gemini-2.5-flash,Queen Catherine,43,19219,26608
gemini-2.5-flash,Queen Catherine,44,19700,27334
gemini-2.5-flash,Queen Catherine,45,20176,28112
gemini-2.5-flash,Queen Catherine,46,20541,28620
gemini-2.5-flash,Queen Catherine,47,21000,29139
gemini-2.5-flash,Queen Catherine,48,21446,29684
gemini-2.5-flash,Queen Catherine,49,21963,31197
gemini-2.5-flash,Queen Catherine,50,22380,31609
gemini-2.5-flash,Queen Catherine,51,22915,31889
gemini-2.5-flash,Queen Catherine,52,23330,32648
