model,role,idx,rating
gemma-3-27b-it,bfi_Queen_Catherine_102.json.csv,29,5
gemma-3-27b-it,bfi_Queen_Catherine_102.json.csv,30,3
gemma-3-27b-it,bfi_Queen_Catherine_102.json.csv,31,4
gemma-3-27b-it,bfi_Queen_Catherine_102.json.csv,32,5
gemma-3-27b-it,bfi_Queen_Catherine_102.json.csv,33,1
gemma-3-27b-it,bfi_Queen_Catherine_102.json.csv,34,5
gemma-3-27b-it,bfi_Queen_Catherine_102.json.csv,35,1
gemma-3-27b-it,bfi_Queen_Catherine_102.json.csv,36,2
gemma-3-27b-it,bfi_Queen_Catherine_102.json.csv,37,5
gemma-3-27b-it,bfi_Queen_Catherine_102.json.csv,38,3
gemma-3-27b-it,bfi_Queen_Catherine_102.json.csv,39,5
gemma-3-27b-it,bfi_Queen_Catherine_102.json.csv,40,4
gemma-3-27b-it,bfi_Queen_Catherine_102.json.csv,41,4
gemma-3-27b-it,bfi_Queen_Catherine_102.json.csv,42,5
gemma-3-27b-it,bfi_Queen_Catherine_102.json.csv,43,5
gemma-3-27b-it,inst-bfi_HAL_9000_0.json.csv,0,3
gemma-3-27b-it,inst-bfi_HAL_9000_0.json.csv,1,2
gemma-3-27b-it,inst-bfi_HAL_9000_0.json.csv,2,5
gemma-3-27b-it,inst-bfi_HAL_9000_0.json.csv,3,4
gemma-3-27b-it,inst-bfi_HAL_9000_0.json.csv,4,5
gemma-3-27b-it,inst-bfi_HAL_9000_0.json.csv,5,1
gemma-3-27b-it,inst-bfi_HAL_9000_0.json.csv,6,4
gemma-3-27b-it,inst-bfi_HAL_9000_0.json.csv,7,5
gemma-3-27b-it,inst-bfi_HAL_9000_0.json.csv,8,1
gemma-3-27b-it,inst-bfi_HAL_9000_0.json.csv,9,4
gemma-3-27b-it,inst-bfi_HAL_9000_0.json.csv,10,3
gemma-3-27b-it,inst-bfi_HAL_9000_0.json.csv,11,2
gemma-3-27b-it,inst-bfi_HAL_9000_0.json.csv,12,5
gemma-3-27b-it,inst-bfi_HAL_9000_0.json.csv,13,4
gemma-3-27b-it,inst-bfi_HAL_9000_0.json.csv,14,4
gemma-3-27b-it,inst-bfi_HAL_9000_0.json.csv,15,2
gemma-3-27b-it,inst-bfi_HAL_9000_0.json.csv,16,2
gemma-3-27b-it,inst-bfi_HAL_9000_0.json.csv,17,4
gemma-3-27b-it,inst-bfi_HAL_9000_0.json.csv,18,2
gemma-3-27b-it,inst-bfi_HAL_9000_0.json.csv,19,4
gemma-3-27b-it,inst-bfi_HAL_9000_0.json.csv,20,2
gemma-3-27b-it,inst-bfi_HAL_9000_0.json.csv,21,2
gemma-3-27b-it,inst-bfi_HAL_9000_0.json.csv,22,5
gemma-3-27b-it,inst-bfi_HAL_9000_0.json.csv,23,1
gemma-3-27b-it,inst-bfi_HAL_9000_0.json.csv,24,5
gemma-3-27b-it,inst-bfi_HAL_9000_0.json.csv,25,2
gemma-3-27b-it,inst-bfi_HAL_9000_0.json.csv,26,1
gemma-3-27b-it,inst-bfi_HAL_9000_0.json.csv,27,5
gemma-3-27b-it,inst-bfi_HAL_9000_0.json.csv,28,2
gemma-3-27b-it,inst-bfi_HAL_9000_0.json.csv,29,3
gemma-3-27b-it,inst-bfi_HAL_9000_0.json.csv,30,1
gemma-3-27b-it,inst-bfi_HAL_9000_0.json.csv,31,2
gemma-3-27b-it,inst-bfi_HAL_9000_0.json.csv,32,5
gemma-3-27b-it,inst-bfi_HAL_9000_0.json.csv,33,1
gemma-3-27b-it,inst-bfi_HAL_9000_0.json.csv,34,5
gemma-3-27b-it,inst-bfi_HAL_9000_0.json.csv,35,1
gemma-3-27b-it,inst-bfi_HAL_9000_0.json.csv,36,1
gemma-3-27b-it,inst-bfi_HAL_9000_0.json.csv,37,5
gemma-3-27b-it,inst-bfi_HAL_9000_0.json.csv,38,2
gemma-3-27b-it,inst-bfi_HAL_9000_0.json.csv,39,2
gemma-3-27b-it,inst-bfi_HAL_9000_0.json.csv,40,5
gemma-3-27b-it,inst-bfi_HAL_9000_0.json.csv,41,4
gemma-3-27b-it,inst-bfi_HAL_9000_0.json.csv,42,5
gemma-3-27b-it,inst-bfi_HAL_9000_0.json.csv,43,5
gemma-3-27b-it,bfi_Blair_Waldorf_0.json.csv,0,5
gemma-3-27b-it,bfi_Blair_Waldorf_0.json.csv,1,1
gemma-3-27b-it,bfi_Blair_Waldorf_0.json.csv,2,4
gemma-3-27b-it,bfi_Blair_Waldorf_0.json.csv,3,5
gemma-3-27b-it,bfi_Blair_Waldorf_0.json.csv,4,5
gemma-3-27b-it,bfi_Blair_Waldorf_0.json.csv,5,3
gemma-3-27b-it,bfi_Blair_Waldorf_0.json.csv,6,1
gemma-3-27b-it,bfi_Blair_Waldorf_0.json.csv,7,4
gemma-3-27b-it,bfi_Blair_Waldorf_0.json.csv,8,5
gemma-3-27b-it,bfi_Blair_Waldorf_0.json.csv,9,2
gemma-3-27b-it,bfi_Blair_Waldorf_0.json.csv,10,4
gemma-3-27b-it,bfi_Blair_Waldorf_0.json.csv,11,1
gemma-3-27b-it,bfi_Blair_Waldorf_0.json.csv,12,5
gemma-3-27b-it,bfi_Blair_Waldorf_0.json.csv,13,5
gemma-3-27b-it,bfi_Blair_Waldorf_0.json.csv,14,2
gemma-3-27b-it,bfi_Blair_Waldorf_0.json.csv,15,1
gemma-3-27b-it,bfi_Blair_Waldorf_0.json.csv,16,1
gemma-3-27b-it,bfi_Blair_Waldorf_0.json.csv,17,5
gemma-3-27b-it,bfi_Blair_Waldorf_0.json.csv,18,5
gemma-3-27b-it,bfi_Blair_Waldorf_0.json.csv,19,2
gemma-3-27b-it,bfi_Blair_Waldorf_0.json.csv,20,5
gemma-3-27b-it,bfi_Blair_Waldorf_0.json.csv,21,1
gemma-3-27b-it,bfi_Blair_Waldorf_0.json.csv,22,5
gemma-3-27b-it,bfi_Blair_Waldorf_0.json.csv,23,4
gemma-3-27b-it,bfi_Blair_Waldorf_0.json.csv,24,3
gemma-3-27b-it,bfi_Blair_Waldorf_0.json.csv,25,5
gemma-3-27b-it,bfi_Blair_Waldorf_0.json.csv,26,1
gemma-3-27b-it,bfi_Blair_Waldorf_0.json.csv,27,3
gemma-3-27b-it,bfi_Blair_Waldorf_0.json.csv,28,5
gemma-3-27b-it,bfi_Blair_Waldorf_0.json.csv,29,4
gemma-3-27b-it,bfi_Blair_Waldorf_0.json.csv,30,1
gemma-3-27b-it,bfi_Blair_Waldorf_0.json.csv,31,1
gemma-3-27b-it,bfi_Blair_Waldorf_0.json.csv,32,5
gemma-3-27b-it,bfi_Blair_Waldorf_0.json.csv,33,5
gemma-3-27b-it,bfi_Blair_Waldorf_0.json.csv,34,5
gemma-3-27b-it,bfi_Blair_Waldorf_0.json.csv,35,2
gemma-3-27b-it,bfi_Blair_Waldorf_0.json.csv,36,1
gemma-3-27b-it,bfi_Blair_Waldorf_0.json.csv,37,5
gemma-3-27b-it,bfi_Blair_Waldorf_0.json.csv,38,4
gemma-3-27b-it,bfi_Blair_Waldorf_0.json.csv,39,3
gemma-3-27b-it,bfi_Blair_Waldorf_0.json.csv,40,2
gemma-3-27b-it,bfi_Blair_Waldorf_0.json.csv,41,1
gemma-3-27b-it,bfi_Blair_Waldorf_0.json.csv,42,5
gemma-3-27b-it,bfi_Blair_Waldorf_0.json.csv,43,5
gemma-3-27b-it,bfi_Blair_Waldorf_34.json.csv,0,5
gemma-3-27b-it,bfi_Blair_Waldorf_34.json.csv,1,1
gemma-3-27b-it,bfi_Blair_Waldorf_34.json.csv,2,5
gemma-3-27b-it,bfi_Blair_Waldorf_34.json.csv,3,2
gemma-3-27b-it,bfi_Blair_Waldorf_34.json.csv,4,5
gemma-3-27b-it,bfi_Blair_Waldorf_34.json.csv,5,1
gemma-3-27b-it,bfi_Blair_Waldorf_34.json.csv,6,1
gemma-3-27b-it,bfi_Blair_Waldorf_34.json.csv,7,5
gemma-3-27b-it,bfi_Blair_Waldorf_34.json.csv,8,5
gemma-3-27b-it,bfi_Blair_Waldorf_34.json.csv,9,1
gemma-3-27b-it,bfi_Blair_Waldorf_34.json.csv,10,5
gemma-3-27b-it,bfi_Blair_Waldorf_34.json.csv,11,1
gemma-3-27b-it,bfi_Blair_Waldorf_34.json.csv,12,5
gemma-3-27b-it,bfi_Blair_Waldorf_34.json.csv,13,5
gemma-3-27b-it,bfi_Blair_Waldorf_34.json.csv,14,5
gemma-3-27b-it,bfi_Blair_Waldorf_34.json.csv,15,4
gemma-3-27b-it,bfi_Blair_Waldorf_34.json.csv,16,1
gemma-3-27b-it,bfi_Blair_Waldorf_34.json.csv,17,5
gemma-3-27b-it,bfi_Blair_Waldorf_34.json.csv,18,2
gemma-3-27b-it,bfi_Blair_Waldorf_34.json.csv,19,2
gemma-3-27b-it,bfi_Blair_Waldorf_34.json.csv,20,4
gemma-3-27b-it,bfi_Blair_Waldorf_34.json.csv,21,1
gemma-3-27b-it,bfi_Blair_Waldorf_34.json.csv,22,5
gemma-3-27b-it,bfi_Blair_Waldorf_34.json.csv,23,4
gemma-3-27b-it,bfi_Blair_Waldorf_34.json.csv,24,4
gemma-3-27b-it,bfi_Blair_Waldorf_34.json.csv,25,5
gemma-3-27b-it,bfi_Blair_Waldorf_34.json.csv,26,1
gemma-3-27b-it,bfi_Blair_Waldorf_34.json.csv,27,5
gemma-3-27b-it,bfi_Blair_Waldorf_34.json.csv,28,4
gemma-3-27b-it,bfi_Blair_Waldorf_34.json.csv,29,5
gemma-3-27b-it,bfi_Blair_Waldorf_34.json.csv,30,4
gemma-3-27b-it,bfi_Blair_Waldorf_34.json.csv,31,1
gemma-3-27b-it,bfi_Blair_Waldorf_34.json.csv,32,5
gemma-3-27b-it,bfi_Blair_Waldorf_34.json.csv,33,1
gemma-3-27b-it,bfi_Blair_Waldorf_34.json.csv,34,5
gemma-3-27b-it,bfi_Blair_Waldorf_34.json.csv,35,1
gemma-3-27b-it,bfi_Blair_Waldorf_34.json.csv,36,1
gemma-3-27b-it,bfi_Blair_Waldorf_34.json.csv,37,5
gemma-3-27b-it,bfi_Blair_Waldorf_34.json.csv,38,3
gemma-3-27b-it,bfi_Blair_Waldorf_34.json.csv,39,2
gemma-3-27b-it,bfi_Blair_Waldorf_34.json.csv,40,4
gemma-3-27b-it,bfi_Blair_Waldorf_34.json.csv,41,1
gemma-3-27b-it,bfi_Blair_Waldorf_34.json.csv,42,5
gemma-3-27b-it,bfi_Blair_Waldorf_34.json.csv,43,5
gemma-3-27b-it,bfi_Gaston_90.json.csv,0,5
gemma-3-27b-it,bfi_Gaston_90.json.csv,1,1
gemma-3-27b-it,bfi_Gaston_90.json.csv,2,5
gemma-3-27b-it,bfi_Gaston_90.json.csv,3,4
gemma-3-27b-it,bfi_Gaston_90.json.csv,4,2
gemma-3-27b-it,bfi_Gaston_90.json.csv,5,4
gemma-3-27b-it,bfi_Gaston_90.json.csv,6,1
gemma-3-27b-it,bfi_Gaston_90.json.csv,7,5
gemma-3-27b-it,bfi_Gaston_90.json.csv,8,5
gemma-3-27b-it,bfi_Gaston_90.json.csv,9,2
gemma-3-27b-it,bfi_Gaston_90.json.csv,10,5
gemma-3-27b-it,bfi_Gaston_90.json.csv,11,1
gemma-3-27b-it,bfi_Gaston_90.json.csv,12,5
gemma-3-27b-it,bfi_Gaston_90.json.csv,13,5
gemma-3-27b-it,bfi_Gaston_90.json.csv,14,2
gemma-3-27b-it,bfi_Gaston_90.json.csv,15,5
gemma-3-27b-it,bfi_Gaston_90.json.csv,16,1
gemma-3-27b-it,bfi_Gaston_90.json.csv,17,5
gemma-3-27b-it,bfi_Gaston_90.json.csv,18,4
gemma-3-27b-it,bfi_Gaston_90.json.csv,19,3
gemma-3-27b-it,bfi_Gaston_90.json.csv,20,5
gemma-3-27b-it,bfi_Gaston_90.json.csv,21,1
gemma-3-27b-it,bfi_Gaston_90.json.csv,22,5
gemma-3-27b-it,bfi_Gaston_90.json.csv,23,5
gemma-3-27b-it,bfi_Gaston_90.json.csv,24,3
gemma-3-27b-it,bfi_Gaston_90.json.csv,25,5
gemma-3-27b-it,bfi_Gaston_90.json.csv,26,1
gemma-3-27b-it,bfi_Gaston_90.json.csv,27,5
gemma-3-27b-it,bfi_Gaston_90.json.csv,28,4
gemma-3-27b-it,bfi_Gaston_90.json.csv,29,2
gemma-3-27b-it,bfi_Gaston_90.json.csv,30,5
gemma-3-27b-it,bfi_Gaston_90.json.csv,31,1
gemma-3-27b-it,bfi_Gaston_90.json.csv,32,5
gemma-3-27b-it,bfi_Gaston_90.json.csv,33,4
gemma-3-27b-it,bfi_Gaston_90.json.csv,34,5
gemma-3-27b-it,bfi_Gaston_90.json.csv,35,5
gemma-3-27b-it,bfi_Gaston_90.json.csv,36,1
gemma-3-27b-it,bfi_Gaston_90.json.csv,37,5
gemma-3-27b-it,bfi_Gaston_90.json.csv,38,3
gemma-3-27b-it,bfi_Gaston_90.json.csv,39,2
gemma-3-27b-it,bfi_Gaston_90.json.csv,40,2
gemma-3-27b-it,bfi_Gaston_90.json.csv,41,1
gemma-3-27b-it,bfi_Gaston_90.json.csv,42,5
gemma-3-27b-it,bfi_Gaston_90.json.csv,43,2
gemma-3-27b-it,inst-bfi_Queen_Catherine_0.json.csv,0,2
gemma-3-27b-it,inst-bfi_Queen_Catherine_0.json.csv,1,3
gemma-3-27b-it,inst-bfi_Queen_Catherine_0.json.csv,2,5
gemma-3-27b-it,inst-bfi_Queen_Catherine_0.json.csv,3,2
gemma-3-27b-it,inst-bfi_Queen_Catherine_0.json.csv,4,5
gemma-3-27b-it,inst-bfi_Queen_Catherine_0.json.csv,5,1
gemma-3-27b-it,inst-bfi_Queen_Catherine_0.json.csv,6,2
gemma-3-27b-it,inst-bfi_Queen_Catherine_0.json.csv,7,5
gemma-3-27b-it,inst-bfi_Queen_Catherine_0.json.csv,8,2
gemma-3-27b-it,inst-bfi_Queen_Catherine_0.json.csv,9,5
gemma-3-27b-it,inst-bfi_Queen_Catherine_0.json.csv,10,2
gemma-3-27b-it,inst-bfi_Queen_Catherine_0.json.csv,11,3
gemma-3-27b-it,inst-bfi_Queen_Catherine_0.json.csv,12,5
gemma-3-27b-it,inst-bfi_Queen_Catherine_0.json.csv,13,4
gemma-3-27b-it,inst-bfi_Queen_Catherine_0.json.csv,14,4
gemma-3-27b-it,inst-bfi_Queen_Catherine_0.json.csv,15,1
gemma-3-27b-it,inst-bfi_Queen_Catherine_0.json.csv,16,2
gemma-3-27b-it,inst-bfi_Queen_Catherine_0.json.csv,17,5
gemma-3-27b-it,inst-bfi_Queen_Catherine_0.json.csv,18,2
gemma-3-27b-it,inst-bfi_Queen_Catherine_0.json.csv,19,2
gemma-3-27b-it,inst-bfi_Queen_Catherine_0.json.csv,20,1
gemma-3-27b-it,inst-bfi_Queen_Catherine_0.json.csv,21,2
gemma-3-27b-it,inst-bfi_Queen_Catherine_0.json.csv,22,5
gemma-3-27b-it,inst-bfi_Queen_Catherine_0.json.csv,23,1
gemma-3-27b-it,inst-bfi_Queen_Catherine_0.json.csv,24,4
gemma-3-27b-it,inst-bfi_Queen_Catherine_0.json.csv,25,4
gemma-3-27b-it,inst-bfi_Queen_Catherine_0.json.csv,26,2
gemma-3-27b-it,inst-bfi_Queen_Catherine_0.json.csv,27,5
gemma-3-27b-it,inst-bfi_Queen_Catherine_0.json.csv,28,2
gemma-3-27b-it,inst-bfi_Queen_Catherine_0.json.csv,29,4
gemma-3-27b-it,inst-bfi_Queen_Catherine_0.json.csv,30,4
gemma-3-27b-it,inst-bfi_Queen_Catherine_0.json.csv,31,4
gemma-3-27b-it,inst-bfi_Queen_Catherine_0.json.csv,32,5
gemma-3-27b-it,inst-bfi_Queen_Catherine_0.json.csv,33,1
gemma-3-27b-it,inst-bfi_Queen_Catherine_0.json.csv,34,5
gemma-3-27b-it,inst-bfi_Queen_Catherine_0.json.csv,35,2
gemma-3-27b-it,inst-bfi_Queen_Catherine_0.json.csv,36,2
gemma-3-27b-it,inst-bfi_Queen_Catherine_0.json.csv,37,5
gemma-3-27b-it,inst-bfi_Queen_Catherine_0.json.csv,38,1
gemma-3-27b-it,inst-bfi_Queen_Catherine_0.json.csv,39,5
gemma-3-27b-it,inst-bfi_Queen_Catherine_0.json.csv,40,3
gemma-3-27b-it,inst-bfi_Queen_Catherine_0.json.csv,41,4
gemma-3-27b-it,inst-bfi_Queen_Catherine_0.json.csv,42,5
gemma-3-27b-it,inst-bfi_Queen_Catherine_0.json.csv,43,5
gemma-3-27b-it,bfi_Blair_Waldorf_56.json.csv,0,5
gemma-3-27b-it,bfi_Blair_Waldorf_56.json.csv,1,1
gemma-3-27b-it,bfi_Blair_Waldorf_56.json.csv,2,5
gemma-3-27b-it,bfi_Blair_Waldorf_56.json.csv,3,2
gemma-3-27b-it,bfi_Blair_Waldorf_56.json.csv,4,5
gemma-3-27b-it,bfi_Blair_Waldorf_56.json.csv,5,1
gemma-3-27b-it,bfi_Blair_Waldorf_56.json.csv,6,1
gemma-3-27b-it,bfi_Blair_Waldorf_56.json.csv,7,4
gemma-3-27b-it,bfi_Blair_Waldorf_56.json.csv,8,2
gemma-3-27b-it,bfi_Blair_Waldorf_56.json.csv,9,5
gemma-3-27b-it,bfi_Blair_Waldorf_56.json.csv,10,5
gemma-3-27b-it,bfi_Blair_Waldorf_56.json.csv,11,1
gemma-3-27b-it,bfi_Blair_Waldorf_56.json.csv,12,5
gemma-3-27b-it,bfi_Blair_Waldorf_56.json.csv,13,5
gemma-3-27b-it,bfi_Blair_Waldorf_56.json.csv,14,5
gemma-3-27b-it,bfi_Blair_Waldorf_56.json.csv,15,2
gemma-3-27b-it,bfi_Blair_Waldorf_56.json.csv,16,1
gemma-3-27b-it,bfi_Blair_Waldorf_56.json.csv,17,5
gemma-3-27b-it,bfi_Blair_Waldorf_56.json.csv,18,2
gemma-3-27b-it,bfi_Blair_Waldorf_56.json.csv,19,5
gemma-3-27b-it,bfi_Blair_Waldorf_56.json.csv,20,4
gemma-3-27b-it,bfi_Blair_Waldorf_56.json.csv,21,1
gemma-3-27b-it,bfi_Blair_Waldorf_56.json.csv,22,5
gemma-3-27b-it,bfi_Blair_Waldorf_56.json.csv,23,1
gemma-3-27b-it,bfi_Blair_Waldorf_56.json.csv,24,5
gemma-3-27b-it,bfi_Blair_Waldorf_56.json.csv,25,5
gemma-3-27b-it,bfi_Blair_Waldorf_56.json.csv,26,1
gemma-3-27b-it,bfi_Blair_Waldorf_56.json.csv,27,5
gemma-3-27b-it,bfi_Blair_Waldorf_56.json.csv,28,2
gemma-3-27b-it,bfi_Blair_Waldorf_56.json.csv,29,5
gemma-3-27b-it,bfi_Blair_Waldorf_56.json.csv,30,5
gemma-3-27b-it,bfi_Blair_Waldorf_56.json.csv,31,1
gemma-3-27b-it,bfi_Blair_Waldorf_56.json.csv,32,5
gemma-3-27b-it,bfi_Blair_Waldorf_56.json.csv,33,1
gemma-3-27b-it,bfi_Blair_Waldorf_56.json.csv,34,5
gemma-3-27b-it,bfi_Blair_Waldorf_56.json.csv,35,3
gemma-3-27b-it,bfi_Blair_Waldorf_56.json.csv,36,1
gemma-3-27b-it,bfi_Blair_Waldorf_56.json.csv,37,5
gemma-3-27b-it,bfi_Blair_Waldorf_56.json.csv,38,3
gemma-3-27b-it,bfi_Blair_Waldorf_56.json.csv,39,2
gemma-3-27b-it,bfi_Blair_Waldorf_56.json.csv,40,4
gemma-3-27b-it,bfi_Blair_Waldorf_56.json.csv,41,1
gemma-3-27b-it,bfi_Blair_Waldorf_56.json.csv,42,5
gemma-3-27b-it,bfi_Blair_Waldorf_56.json.csv,43,5
gemma-3-27b-it,inst-bfi_Michael_Scott_34.json.csv,0,5
gemma-3-27b-it,inst-bfi_Michael_Scott_34.json.csv,1,2
gemma-3-27b-it,inst-bfi_Michael_Scott_34.json.csv,2,3
gemma-3-27b-it,inst-bfi_Michael_Scott_34.json.csv,3,5
gemma-3-27b-it,inst-bfi_Michael_Scott_34.json.csv,4,5
gemma-3-27b-it,inst-bfi_Michael_Scott_34.json.csv,5,5
gemma-3-27b-it,inst-bfi_Michael_Scott_34.json.csv,6,4
gemma-3-27b-it,inst-bfi_Michael_Scott_34.json.csv,7,1
gemma-3-27b-it,inst-bfi_Michael_Scott_34.json.csv,8,5
gemma-3-27b-it,inst-bfi_Michael_Scott_34.json.csv,9,5
gemma-3-27b-it,inst-bfi_Michael_Scott_34.json.csv,10,5
gemma-3-27b-it,inst-bfi_Michael_Scott_34.json.csv,11,2
gemma-3-27b-it,inst-bfi_Michael_Scott_34.json.csv,12,2
gemma-3-27b-it,inst-bfi_Michael_Scott_34.json.csv,13,5
gemma-3-27b-it,inst-bfi_Michael_Scott_34.json.csv,14,5
gemma-3-27b-it,inst-bfi_Michael_Scott_34.json.csv,15,5
gemma-3-27b-it,inst-bfi_Michael_Scott_34.json.csv,16,4
gemma-3-27b-it,inst-bfi_Michael_Scott_34.json.csv,17,2
gemma-3-27b-it,inst-bfi_Michael_Scott_34.json.csv,18,5
gemma-3-27b-it,inst-bfi_Michael_Scott_34.json.csv,19,5
gemma-3-27b-it,inst-bfi_Michael_Scott_34.json.csv,20,5
gemma-3-27b-it,inst-bfi_Michael_Scott_34.json.csv,21,3
gemma-3-27b-it,inst-bfi_Michael_Scott_34.json.csv,22,2
gemma-3-27b-it,inst-bfi_Michael_Scott_34.json.csv,23,5
gemma-3-27b-it,inst-bfi_Michael_Scott_34.json.csv,24,5
gemma-3-27b-it,inst-bfi_Michael_Scott_34.json.csv,25,5
gemma-3-27b-it,inst-bfi_Michael_Scott_34.json.csv,26,4
gemma-3-27b-it,inst-bfi_Michael_Scott_34.json.csv,27,4
gemma-3-27b-it,inst-bfi_Michael_Scott_34.json.csv,28,5
gemma-3-27b-it,inst-bfi_Michael_Scott_34.json.csv,29,5
gemma-3-27b-it,inst-bfi_Michael_Scott_34.json.csv,30,4
gemma-3-27b-it,inst-bfi_Michael_Scott_34.json.csv,31,5
gemma-3-27b-it,inst-bfi_Michael_Scott_34.json.csv,32,2
gemma-3-27b-it,inst-bfi_Michael_Scott_34.json.csv,33,4
gemma-3-27b-it,inst-bfi_Michael_Scott_34.json.csv,34,5
gemma-3-27b-it,inst-bfi_Michael_Scott_34.json.csv,35,5
gemma-3-27b-it,inst-bfi_Michael_Scott_34.json.csv,36,3
gemma-3-27b-it,inst-bfi_Michael_Scott_34.json.csv,37,3
gemma-3-27b-it,inst-bfi_Michael_Scott_34.json.csv,38,4
gemma-3-27b-it,inst-bfi_Michael_Scott_34.json.csv,39,5
gemma-3-27b-it,inst-bfi_Michael_Scott_34.json.csv,40,5
gemma-3-27b-it,inst-bfi_Michael_Scott_34.json.csv,41,3
gemma-3-27b-it,inst-bfi_Michael_Scott_34.json.csv,42,2
gemma-3-27b-it,inst-bfi_Michael_Scott_34.json.csv,43,3
gemma-3-27b-it,bfi_Mary_Sibley_11.json.csv,0,1
gemma-3-27b-it,bfi_Mary_Sibley_11.json.csv,1,2
gemma-3-27b-it,bfi_Mary_Sibley_11.json.csv,2,5
gemma-3-27b-it,bfi_Mary_Sibley_11.json.csv,3,4
gemma-3-27b-it,bfi_Mary_Sibley_11.json.csv,4,5
gemma-3-27b-it,bfi_Mary_Sibley_11.json.csv,5,1
gemma-3-27b-it,bfi_Mary_Sibley_11.json.csv,6,1
gemma-3-27b-it,bfi_Mary_Sibley_11.json.csv,7,5
gemma-3-27b-it,bfi_Mary_Sibley_11.json.csv,8,4
gemma-3-27b-it,bfi_Mary_Sibley_11.json.csv,9,5
gemma-3-27b-it,bfi_Mary_Sibley_11.json.csv,10,2
gemma-3-27b-it,bfi_Mary_Sibley_11.json.csv,11,2
gemma-3-27b-it,bfi_Mary_Sibley_11.json.csv,12,5
gemma-3-27b-it,bfi_Mary_Sibley_11.json.csv,13,5
gemma-3-27b-it,bfi_Mary_Sibley_11.json.csv,14,5
gemma-3-27b-it,bfi_Mary_Sibley_11.json.csv,15,1
gemma-3-27b-it,bfi_Mary_Sibley_11.json.csv,16,1
gemma-3-27b-it,bfi_Mary_Sibley_11.json.csv,17,5
gemma-3-27b-it,bfi_Mary_Sibley_11.json.csv,18,4
gemma-3-27b-it,bfi_Mary_Sibley_11.json.csv,19,5
gemma-3-27b-it,bfi_Mary_Sibley_11.json.csv,20,1
gemma-3-27b-it,bfi_Mary_Sibley_11.json.csv,21,1
gemma-3-27b-it,bfi_Mary_Sibley_11.json.csv,22,5
gemma-3-27b-it,bfi_Mary_Sibley_11.json.csv,23,2
gemma-3-27b-it,bfi_Mary_Sibley_11.json.csv,24,5
gemma-3-27b-it,bfi_Mary_Sibley_11.json.csv,25,5
gemma-3-27b-it,bfi_Mary_Sibley_11.json.csv,26,1
gemma-3-27b-it,bfi_Mary_Sibley_11.json.csv,27,5
gemma-3-27b-it,bfi_Mary_Sibley_11.json.csv,28,4
gemma-3-27b-it,bfi_Mary_Sibley_11.json.csv,29,4
gemma-3-27b-it,bfi_Mary_Sibley_11.json.csv,30,1
gemma-3-27b-it,bfi_Mary_Sibley_11.json.csv,31,1
gemma-3-27b-it,bfi_Mary_Sibley_11.json.csv,32,5
gemma-3-27b-it,bfi_Mary_Sibley_11.json.csv,33,1
gemma-3-27b-it,bfi_Mary_Sibley_11.json.csv,34,5
gemma-3-27b-it,bfi_Mary_Sibley_11.json.csv,35,1
gemma-3-27b-it,bfi_Mary_Sibley_11.json.csv,36,1
gemma-3-27b-it,bfi_Mary_Sibley_11.json.csv,37,5
gemma-3-27b-it,bfi_Mary_Sibley_11.json.csv,38,2
gemma-3-27b-it,bfi_Mary_Sibley_11.json.csv,39,5
gemma-3-27b-it,bfi_Mary_Sibley_11.json.csv,40,4
gemma-3-27b-it,bfi_Mary_Sibley_11.json.csv,41,1
gemma-3-27b-it,bfi_Mary_Sibley_11.json.csv,42,5
gemma-3-27b-it,bfi_Mary_Sibley_11.json.csv,43,5
gemma-3-27b-it,inst-bfi_Gaston_45.json.csv,0,5
gemma-3-27b-it,inst-bfi_Gaston_45.json.csv,1,1
gemma-3-27b-it,inst-bfi_Gaston_45.json.csv,2,5
gemma-3-27b-it,inst-bfi_Gaston_45.json.csv,3,1
gemma-3-27b-it,inst-bfi_Gaston_45.json.csv,4,4
gemma-3-27b-it,inst-bfi_Gaston_45.json.csv,5,4
gemma-3-27b-it,inst-bfi_Gaston_45.json.csv,6,1
gemma-3-27b-it,inst-bfi_Gaston_45.json.csv,7,2
gemma-3-27b-it,inst-bfi_Gaston_45.json.csv,8,1
gemma-3-27b-it,inst-bfi_Gaston_45.json.csv,9,1
gemma-3-27b-it,inst-bfi_Gaston_45.json.csv,10,5
gemma-3-27b-it,inst-bfi_Gaston_45.json.csv,11,1
gemma-3-27b-it,inst-bfi_Gaston_45.json.csv,12,5
gemma-3-27b-it,inst-bfi_Gaston_45.json.csv,13,4
gemma-3-27b-it,inst-bfi_Gaston_45.json.csv,14,2
gemma-3-27b-it,inst-bfi_Gaston_45.json.csv,15,4
gemma-3-27b-it,inst-bfi_Gaston_45.json.csv,16,1
gemma-3-27b-it,inst-bfi_Gaston_45.json.csv,17,5
gemma-3-27b-it,inst-bfi_Gaston_45.json.csv,18,1
gemma-3-27b-it,inst-bfi_Gaston_45.json.csv,19,5
gemma-3-27b-it,inst-bfi_Gaston_45.json.csv,20,5
gemma-3-27b-it,inst-bfi_Gaston_45.json.csv,21,1
gemma-3-27b-it,inst-bfi_Gaston_45.json.csv,22,5
gemma-3-27b-it,inst-bfi_Gaston_45.json.csv,23,4
gemma-3-27b-it,inst-bfi_Gaston_45.json.csv,24,4
gemma-3-27b-it,inst-bfi_Gaston_45.json.csv,25,5
gemma-3-27b-it,inst-bfi_Gaston_45.json.csv,26,1
